0,0.6298655045239466
1,0.8221227617617501
2,0.6811906578858152
3,0.6297914958067244
4,0.6347369796986359
5,0.6308940687793052
6,0.7441088499655725
7,0.6280885467299333
8,0.6305502111213465
9,0.7472564445958881
