0,0.7249081729031355
1,0.7556847577024274
2,0.7602155998744112
3,0.6476592385869158
4,0.7557444714077448
5,0.8053687198939203
6,0.7554367183719983
7,0.7483192276259671
8,0.7372949806657444
9,0.628737940473152
